,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2021-01-31,Reese Johnson,home,Chicago Blackhawks,Columbus Blue Jackets,C,10.933333333333,0,0,0,0.02,0,1,1,0,0,0,0,0.35,0.21,20202021,0.404866666666656,0.404866666666656,0.404866666666656,0.404866666666656,-0.404866666666656,0.404866666666656,-0.05486666666665602,0.194866666666656,0.01,0.0,-0.43429166666666,0.6757012499999886,0.2514095833333286,1998-07-10,22.578082191780823,1,0.0,0.023632291355870902,0.023632291355870902,0.025454095445367534,-0.011262699409614262,-0.011427188456338644,1.0491536024815697,-0.010735033824384272
1,2021-02-13,Reese Johnson,home,Chicago Blackhawks,Columbus Blue Jackets,C,7.0,0,0,0,0.03,1,0,0,0,0,0,1,0.19,0.25,20202021,0.279,0.279,0.279,0.279,-0.279,-0.721,-0.08900000000000002,0.029000000000000026,0.065,0.0,-0.45562500000000006,0.03568125,-0.35494375000000006,1998-07-10,22.613698630136987,2,0.023730878599728635,-0.009216274849262782,-0.009216274849262782,-0.009926566924667634,-0.011672514239724496,-0.011860175328597903,1.0468695506249335,-0.011149922387900704
2,2021-02-15,Reese Johnson,away,Chicago Blackhawks,Detroit Red Wings,C,7.35,0,0,0,0.05,1,0,0,0,0,0,0,0.06,0.09,20202021,0.2902,0.2902,0.2902,0.2902,-0.2902,0.2902,-0.23020000000000002,0.20020000000000002,0.07500000000000001,0.0,-0.543875,0.7571512499999999,0.28827624999999996,1998-07-10,22.61917808219178,3,-0.009677929346404456,0.014790939175405984,0.014790939175405984,0.015854680203784333,-0.011762018151013562,-0.011957947780226824,1.0465241539809829,-0.011239127263590418
3,2021-03-09,Reese Johnson,away,Chicago Blackhawks,Dallas Stars,C,7.5333333333333,0,0,0,0.14,0,1,1,0,1,0,1,0.15,0.16,20202021,0.29606666666666565,0.29606666666666565,0.29606666666666565,0.29606666666666565,-0.29606666666666565,-0.7039333333333344,-0.14606666666666565,0.13606666666666564,0.07,-0.01,-0.491291666666666,0.2069212499999989,-0.22437041666666713,1998-07-10,22.67945205479452,4,0.014562952913802225,-0.0032752483752007226,-0.0032752483752007226,-0.003240482702442878,-0.013611201528371935,-0.014046504240868642,1.0428285341717274,-0.013052195142687297
4,2021-03-20,Reese Johnson,away,Chicago Blackhawks,Tampa Bay Lightning,C,6.9166666666667,0,0,0,0.0,0,1,0,0,0,0,0,0.01,0.19,20202021,0.27633333333333443,0.27633333333333443,0.27633333333333443,0.27633333333333443,-0.27633333333333443,0.27633333333333443,-0.2663333333333344,0.08633333333333443,0.0,-0.15,-0.5664583333333341,0.5723312500000012,-0.1441270833333329,1998-07-10,22.70958904109589,5,-0.004124182358692445,-0.013291189521253952,-0.013291189521253952,-0.012666288375410067,-0.015092384526504885,-0.015743658104929212,1.0410509189494581,-0.014497258733256644
5,2021-10-24,Reese Johnson,home,Chicago Blackhawks,Detroit Red Wings,C,12.1,0,0,0,0.16,0,0,0,4,3,0,1,0.51,0.55,20212022,0.4422,0.4422,0.4422,0.4422,-0.4422,-0.5578000000000001,0.06780000000000003,-0.10780000000000006,0.08,0.01,-0.35762499999999997,-0.2998987500000002,-0.5675237500000002,1998-07-10,23.306849315068494,6,-0.014479159322901572,-0.050575314348733365,-0.050575314348733365,-0.05606787151397224,-0.04010766512993233,-0.04440415929610189,1.0145084291998543,-0.03953408761873507
6,2021-10-27,Reese Johnson,home,Chicago Blackhawks,Toronto Maple Leafs,C,11.133333333333,0,0,0,0.0,0,0,0,4,6,0,1,0.02,0.51,20212022,0.411266666666656,0.411266666666656,0.411266666666656,0.411266666666656,-0.411266666666656,-0.588733333333344,-0.391266666666656,-0.098733333333344,0.0,-0.02,-0.64454166666666,-0.26495875000001134,-0.9295004166666714,1998-07-10,23.315068493150687,7,-0.07023795354098104,-0.10675665736819334,-0.10675665736819334,-0.12220942254123829,-0.039849086050236904,-0.04412248789005149,1.0142482396202117,-0.03928928293250823
7,2021-10-29,Reese Johnson,away,Chicago Blackhawks,Carolina Hurricanes,C,9.8833333333333,0,0,0,0.0,0,1,2,3,2,0,1,0.22,0.44,20212022,0.37126666666666563,0.37126666666666563,0.37126666666666563,0.37126666666666563,-0.37126666666666563,-0.6287333333333344,-0.15126666666666563,-0.06873333333333437,0.0,0.16,-0.49454166666666605,-0.1887087500000011,-0.5232504166666672,1998-07-10,23.32054794520548,8,-0.14934596158608185,-0.13215231339705727,-0.13215231339705727,-0.1416324350072763,-0.039626517041364974,-0.04387860909329317,1.014076234033635,-0.03907646753907719
8,2021-10-30,Reese Johnson,away,Chicago Blackhawks,St Louis Blues,C,10.0,0,0,0,0.0,0,0,1,4,5,0,0,0.0,0.45,20212022,0.375,0.375,0.375,0.375,-0.375,0.375,-0.375,-0.07500000000000001,0.0,0.13999999999999999,-0.634375,0.23578125,-0.25859375,1998-07-10,23.323287671232876,9,-0.1809778056562715,-0.13953273877929842,-0.13953273877929842,-0.16038187001089424,-0.03950193060413336,-0.04374179344408052,1.013990666552133,-0.03895689763935556
9,2021-11-01,Reese Johnson,home,Chicago Blackhawks,Ottawa Senators,C,11.783333333333,0,0,0,0.01,1,0,0,1,3,0,0,0.05,0.97,20212022,0.432066666666656,0.432066666666656,0.432066666666656,0.432066666666656,-0.432066666666656,0.432066666666656,-0.382066666666656,-0.537933333333344,0.055,-0.02,-0.63879166666666,-0.5872287500000114,-1.1910204166666714,1998-07-10,23.328767123287673,10,-0.18704251359551663,-0.19847413539106162,-0.19847413539106162,-0.23082912142649722,-0.03922930398797664,-0.04344192090351192,1.0138204006724063,-0.03869453007846182
