,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Adjusted,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2018-10-04,Brett Howden,home,New York Rangers,Nashville Predators,C,10.6,0,0,0,0.04,0,0,0,6,2,0,2,0.42,0.55,20182019,0.3942,0.3942,0.3942,0.3942,-0.3942,-1.6058,0.02579999999999999,-0.15580000000000005,0.02,0.04,-0.383875,-0.7886987500000001,-1.1125737500000001,1998-03-29,20.53150684931507,1,14.110524193548386,0.0,-0.10458100549028809,-0.10458100549028809,-0.12424223452246226,0.08311827379549615,0.09425039333594368,1.365159449542471,0.11346969690157992
1,2018-10-06,Brett Howden,away,New York Rangers,Buffalo Sabres,C,12.516666666667,1,0,0,0.4,1,0,0,10,6,1,0,0.69,0.31,20182019,0.455533333333344,0.455533333333344,0.455533333333344,0.455533333333344,0.544466666666656,0.455533333333344,0.23446666666665594,0.145533333333344,1.0,0.04,0.3715416666666599,0.5598512500000115,1.9713929166666713,1998-03-29,20.53698630136986,2,113.59331989247326,-0.1050172879030215,0.07554863657018507,0.07554863657018507,0.09369108601977877,0.08268104501725607,0.09357625293911968,1.3635011823076446,0.11273570263546023
2,2018-10-07,Brett Howden,away,New York Rangers,Carolina Hurricanes,C,15.883333333333,0,1,0,0.14,0,0,1,7,8,1,3,0.43,0.8,20182019,0.563266666666656,0.563266666666656,0.563266666666656,0.563266666666656,0.43673333333334396,-2.436733333333344,-0.13326666666665604,-0.236733333333344,0.77,0.13999999999999999,0.14170833333333988,-1.4705087500000111,-0.4188004166666712,1998-03-29,20.53972602739726,3,36.4903091397848,0.07469883192652323,0.03565538705084679,0.03565538705084679,0.03715464022940323,0.08215260372868097,0.0928050782419599,1.3626748129511796,0.11194728391943272
3,2018-10-11,Brett Howden,home,New York Rangers,San Jose Sharks,C,17.566666666667,1,0,0,0.08,1,0,0,8,5,1,0,0.72,1.13,20182019,0.6171333333333441,0.6171333333333441,0.6171333333333441,0.6171333333333441,0.3828666666666559,0.6171333333333441,0.10286666666665589,-0.5128666666666558,0.8400000000000001,0.03,0.28929166666665995,-0.6614387499999884,0.49785291666667175,1998-03-29,20.55068493150685,4,66.0597715053765,0.03531908602456503,0.07056967002965919,0.07056967002965919,0.07494178561960953,0.08151066373123164,0.09191651565200817,1.3593876420464552,0.1108045889712405
4,2018-10-13,Brett Howden,home,New York Rangers,Edmonton Oilers,C,14.35,0,0,0,0.0,1,0,0,6,6,0,0,0.11,0.7,20182019,0.5142,0.5142,0.5142,0.5142,-0.5142,0.5142,-0.4042,-0.18579999999999997,0.05,0.0,-0.652625,-0.04044874999999992,-0.6430737499999999,1998-03-29,20.556164383561644,5,29.255685483870973,0.06974277714948895,0.019822652808265694,0.019822652808265694,0.026111408731465516,0.08074027655047816,0.09089722593805978,1.3577549680138843,0.10962551160522666
5,2018-10-16,Brett Howden,home,New York Rangers,Colorado Avalanche,C,17.366666666667,0,0,0,0.22,1,0,0,5,3,0,1,0.82,0.71,20182019,0.6107333333333441,0.6107333333333441,0.6107333333333441,0.6107333333333441,-0.6107333333333441,-0.3892666666666559,0.20926666666665583,-0.09926666666665585,0.16,0.02,-0.2692083333333401,-0.3917787499999884,-0.4809870833333285,1998-03-29,20.564383561643837,6,34.48428763440876,0.0201910669782649,-0.01386763182782845,-0.01386763182782845,-0.016051889369177015,0.07983284635889125,0.0897399164751587,1.3553194808595426,0.10819901188267211
6,2018-10-17,Brett Howden,away,New York Rangers,Washington Capitals,C,14.383333333333,0,0,1,0.07,1,1,0,8,6,0,0,0.19,0.86,20182019,0.5152666666666561,0.5152666666666561,0.5152666666666561,0.5152666666666561,-0.5152666666666561,0.5152666666666561,-0.3252666666666561,-0.3447333333333439,0.6350000000000001,-0.13,-0.6032916666666601,-0.3113087500000111,-0.40960041666667113,1998-03-29,20.567123287671233,7,36.787083333333186,-0.01255887667637621,-0.039163074261369044,-0.039163074261369044,-0.04828601014867213,0.07878501169077186,0.08844225216580374,1.3545112378660653,0.10671518371055981
7,2018-10-21,Brett Howden,home,New York Rangers,Calgary Flames,C,15.116666666667,0,0,0,0.19,0,1,1,3,7,0,1,0.8,0.58,20182019,0.538733333333344,0.538733333333344,0.538733333333344,0.538733333333344,-0.538733333333344,-0.46126666666665594,0.261266666666656,-0.041266666666655905,0.095,-0.04,-0.23670833333334007,-0.2477287499999884,-0.4294370833333285,1998-03-29,20.578082191780823,8,36.14719086021521,-0.036956174118926446,-0.06295998422729832,-0.06295998422729832,-0.07161313183419483,0.07759753926445254,0.08700578400388226,1.3512960620589913,0.10485724923352267
8,2018-10-23,Brett Howden,home,New York Rangers,Florida Panthers,C,15.1,0,0,0,0.12,0,0,0,7,5,0,0,0.36,0.8,20182019,0.5382,0.5382,0.5382,0.5382,-0.5382,0.5382,-0.17820000000000003,-0.26180000000000003,0.06,0.02,-0.511375,-0.18479875,-0.61617375,1998-03-29,20.583561643835615,9,30.12342741935484,-0.05984105114484519,-0.09525124117920672,-0.09525124117920672,-0.11231515565733353,0.07627431492067639,0.08543497576846912,1.3496990821172372,0.10294737283755802
9,2018-10-25,Brett Howden,away,New York Rangers,Chicago Blackhawks,C,16.75,0,0,1,0.0,1,0,0,5,7,1,0,0.39,0.44,20182019,0.5910000000000001,0.5910000000000001,0.5910000000000001,0.5910000000000001,0.4089999999999999,0.5910000000000001,-0.20100000000000007,0.15100000000000008,0.6000000000000001,-0.02,0.09937499999999988,0.48363125000000007,1.16300625,1998-03-29,20.589041095890412,10,87.51633064516129,-0.09060334406133297,-0.02471931257275513,-0.02471931257275513,-0.02954298591772305,0.07482147243757442,0.08373636669985261,1.3481091214744663,0.10086750947524445
