,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,RoundAge,Career Game,Adjusted,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2008-10-10,T.J. Oshie,home,St Louis Blues,Nashville Predators,R,15.56666667,0,0,0,0.07,0,0,0,7,4,0,1,0.07,0.71,20082009,0.55313333344,0.55313333344,0.55313333344,0.55313333344,-0.55313333344,-0.44686666655999996,-0.48313333344000003,-0.15686666655999992,0.035,0.03,-0.7019583334,-0.45333874988599987,-1.090297083286,1986-12-23,21.813698630136987,21.0,1,14.829126345612906,0.0,-0.10248701738035634,-0.10248701738035634,-0.12103069034670243,0.40442328922420134,0.3879447719908089,1.1171324233504343,0.4517943691503856
1,2008-10-11,T.J. Oshie,away,St Louis Blues,New York Islanders,R,18.1,0,0,0,0.08,0,0,1,1,1,0,0,0.51,0.58,20082009,0.6342000000000001,0.6342000000000001,0.6342000000000001,0.6342000000000001,-0.6342000000000001,0.6342000000000001,-0.12420000000000009,0.05420000000000014,0.04,0.15,-0.4776250000000001,0.2918012500000002,0.0041762500000001035,1986-12-23,21.816438356164383,21.0,2,50.13471774193549,-0.10291456426620749,-0.09323198003660137,-0.09323198003660137,-0.11803324139951708,0.40918516187137405,0.39499171989269033,1.1168131853777539,0.4569833840388811
2,2008-10-13,T.J. Oshie,away,St Louis Blues,Toronto Maple Leafs,R,17.53333333,0,0,1,0.07,0,0,0,3,2,1,0,0.23,0.69,20082009,0.6160666665600001,0.6160666665600001,0.6160666665600001,0.6160666665600001,0.3839333334399999,0.6160666665600001,-0.3860666665600001,-0.07393333343999986,0.5850000000000001,0.01,-0.016291666600000088,0.0854212498860002,0.6641295832860002,1986-12-23,21.82191780821918,21.0,3,71.42353494470969,-0.0936618553379922,-0.03211400352960785,-0.03211400352960785,-0.039146425588828006,0.41395563059976836,0.40196612577756363,1.1161766081939533,0.4620475917056385
3,2008-10-16,T.J. Oshie,home,St Louis Blues,Dallas Stars,R,16.88333333,0,0,0,0.17,0,0,1,0,3,0,0,0.46,0.2,20082009,0.59526666656,0.59526666656,0.59526666656,0.59526666656,-0.59526666656,0.59526666656,-0.13526666656000003,0.39526666656000004,0.085,0.12,-0.48454166660000003,0.8961912498860001,0.6166495832860001,1986-12-23,21.83013698630137,21.0,4,69.89192204148387,-0.03318320844582286,0.016893431614532578,0.016893431614532578,0.020667581509125007,0.41873000041355124,0.4088663024669257,1.1152264720715843,0.4669787811117378
4,2008-10-18,T.J. Oshie,home,St Louis Blues,Chicago Blackhawks,R,19.31666667,0,1,0,0.02,0,0,0,1,6,1,0,0.81,0.14,20082009,0.67313333344,0.67313333344,0.67313333344,0.67313333344,0.32686666655999996,0.67313333344,0.13686666656000002,0.53313333344,0.71,-0.05,0.31054166659999993,1.0814112501139999,2.051952916714,1986-12-23,21.835616438356166,21.0,5,116.19202957141935,0.015101472929785855,0.16160603715163793,0.16160603715163793,0.18151053275642445,0.423503847873408,0.41569080507157624,1.1145961877481796,0.47203577433638555
5,2008-10-22,T.J. Oshie,home,St Louis Blues,Detroit Red Wings,R,15.91666667,1,0,0,0.45,0,0,1,3,6,0,0,0.5,0.5,20082009,0.56433333344,0.56433333344,0.56433333344,0.56433333344,-0.56433333344,0.56433333344,-0.06433333344000003,0.06433333344000003,0.975,0.12,-0.44020833340000004,0.353131250114,1.007922916714,1986-12-23,21.846575342465755,21.0,6,82.51364247464517,0.1564798885305899,0.2185391486850878,0.2185391486850878,0.25088535369674464,0.42827301975404175,0.42243842355930816,1.1133431136527363,0.47681481730642467
6,2008-10-24,T.J. Oshie,home,St Louis Blues,Los Angeles Kings,R,18.46666667,0,0,0,0.1,0,0,0,0,6,0,0,0.24,0.18,20082009,0.64593333344,0.64593333344,0.64593333344,0.64593333344,-0.64593333344,0.64593333344,-0.40593333344000004,0.46593333344000004,0.05,-0.06,-0.6537083334,0.984341250114,0.32063291671399996,1986-12-23,21.852054794520548,21.0,7,60.342997313354836,0.21213877865675582,0.22506503466405792,0.22506503466405792,0.28276033778039367,0.4330336301101849,0.42910817423985886,1.1127203058525081,0.48184531334062686
7,2008-10-25,T.J. Oshie,home,St Louis Blues,Florida Panthers,R,15.03333333,0,0,0,0.13,1,0,0,2,3,0,0,0.18,0.34,20082009,0.53606666656,0.53606666656,0.53606666656,0.53606666656,-0.53606666656,0.53606666656,-0.35606666656,0.19606666656,0.115,-0.01,-0.6225416666000001,0.5949212498859999,0.07737958328599981,1986-12-23,21.854794520547944,21.0,8,52.49611558987096,0.21881976500195544,0.2160599323307553,0.2160599323307553,0.2501364644559628,0.4377820559579896,0.43569929038347677,1.1124098303446832,0.4869930625961738
8,2008-10-30,T.J. Oshie,home,St Louis Blues,Carolina Hurricanes,R,17.2,0,0,0,0.3,1,0,0,0,1,0,0,0.57,0.24,20082009,0.6054,0.6054,0.6054,0.6054,-0.6054,0.6054,-0.0354000000000001,0.36540000000000006,0.2,-0.01,-0.4221250000000001,0.83902125,0.6068962499999999,1986-12-23,21.86849315068493,21.0,9,69.57729838709677,0.21060045325763535,0.2388731679023023,0.2388731679023023,0.2822262244455207,0.4425149317672622,0.4422112121692424,1.1108666922960146,0.4915750985438952
9,2008-11-01,T.J. Oshie,home,St Louis Blues,Pittsburgh Penguins,R,7.133333333,1,0,0,0.25,0,0,0,3,4,1,0,0.27,0.15,20082009,0.28326666665600003,0.28326666665600003,0.28326666665600003,0.28326666665600003,0.716733333344,0.28326666665600003,-0.013266666656000015,0.13326666665600004,0.875,-0.01,0.21670833333999995,0.6477412499886,1.7294495833285999,1986-12-23,21.873972602739727,21.0,10,105.78869623640645,0.232562175486712,0.3224277901098601,0.3224277901098601,0.3705364386607671,0.44722914294759797,0.44864357613945705,1.110253728243767,0.49653782333683527
