,Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
0,2015-10-09,Jordan Weal,home,Los Angeles Kings,Arizona Coyotes,C,7.6333333333333,0,0,0,0.0,0,0,2,2,0,0,1,0.23,0.07,20152016,0.2992666666666656,0.2992666666666656,0.2992666666666656,0.2992666666666656,-0.2992666666666656,-0.7007333333333343,-0.06926666666666562,0.22926666666666562,0.0,0.32,-0.44329166666666603,0.36334124999999884,0.24004958333333282,1992-04-15,23.4986301369863,1,0.0,0.022564460821158726,0.022564460821158726,0.026673765039143232,-0.06341476316319704,-0.07038004780395823,1.0091041386466753,-0.06284263510032129
1,2015-11-03,Jordan Weal,away,Los Angeles Kings,St Louis Blues,C,6.95,0,0,0,0.0,0,0,0,2,3,0,0,0.25,0.57,20152016,0.27740000000000004,0.27740000000000004,0.27740000000000004,0.27740000000000004,-0.27740000000000004,0.27740000000000004,-0.027400000000000035,-0.2925999999999999,0.0,-0.01,-0.4171250000000001,-0.07252874999999981,-0.4996537499999999,1992-04-15,23.567123287671233,2,0.022658593377667735,-0.02274775547823457,-0.02274775547823457,-0.02406331197023123,-0.04890743280571387,-0.055109037060261275,1.0075013267848751,-0.04854329369648239
2,2015-11-22,Jordan Weal,away,Los Angeles Kings,Carolina Hurricanes,C,8.5166666666667,0,0,0,0.08,0,0,0,2,2,0,0,0.13,0.28,20152016,0.3275333333333344,0.3275333333333344,0.3275333333333344,0.3275333333333344,-0.3275333333333344,0.3275333333333344,-0.1975333333333344,0.04753333333333437,0.04,0.0,-0.523458333333334,0.47405125000000103,-0.00940708333333301,1992-04-15,23.61917808219178,3,-0.02439413680949395,-0.021671182641394827,-0.021671182641394827,-0.024396604294054654,-0.034391392507729934,-0.03982930334904576,1.0063941345081329,-0.03417288647507714
3,2015-12-05,Jordan Weal,home,Los Angeles Kings,Pittsburgh Penguins,C,7.6333333333333,0,0,0,0.0,0,0,0,1,4,0,0,0.07,0.29,20152016,0.2992666666666656,0.2992666666666656,0.2992666666666656,0.2992666666666656,-0.2992666666666656,0.2992666666666656,-0.22926666666666562,0.009266666666665646,0.0,-0.03,-0.5432916666666661,0.4268412499999989,-0.1464504166666672,1992-04-15,23.654794520547945,4,-0.023113766544019507,-0.031096974013016764,-0.031096974013016764,-0.034507614171549336,-0.019863090948045246,-0.02454044022626624,1.0056907989828745,-0.019750693720310637
4,2015-12-06,Jordan Weal,home,Los Angeles Kings,Tampa Bay Lightning,C,7.5166666666667,0,0,0,0.0,0,0,0,4,1,0,0,0.28,0.22,20152016,0.2955333333333344,0.2955333333333344,0.2955333333333344,0.2955333333333344,-0.2955333333333344,0.2955333333333344,-0.015533333333334398,0.07553333333333442,0.0,0.03,-0.409708333333334,0.5418512500000011,0.16214291666666714,1992-04-15,23.65753424657534,5,-0.033045532672822495,-0.017355730438214992,-0.017355730438214992,-0.01913653483715361,-0.0053203331618567554,-0.009242479974961451,1.0056385021687113,-0.005290502651184479
5,2015-12-08,Jordan Weal,away,Los Angeles Kings,Columbus Blue Jackets,C,6.7,0,0,0,0.0,0,0,0,2,4,0,0,0.22,0.01,20152016,0.26940000000000003,0.26940000000000003,0.26940000000000003,0.26940000000000003,-0.26940000000000003,0.26940000000000003,-0.04940000000000003,0.2594,0.0,-0.02,-0.43087500000000006,0.87092125,0.4200462499999999,1992-04-15,23.663013698630138,6,-0.018473490736120063,0.012069011450565641,0.012069011450565641,0.01347580899286639,0.009237973075951075,0.006064223509857267,1.0055346786929855,0.009289102288700916
6,2015-12-11,Jordan Weal,away,Los Angeles Kings,Pittsburgh Penguins,C,8.3333333333333,0,0,0,0.25,0,0,0,0,4,0,0,0.79,0.55,20152016,0.3216666666666656,0.3216666666666656,0.3216666666666656,0.3216666666666656,-0.3216666666666656,0.3216666666666656,0.46833333333333443,-0.22833333333333444,0.125,-0.04,-0.10729166666666601,0.008781249999998741,-0.013510416666667274,1992-04-15,23.671232876712327,7,0.01209881929523812,0.010433961294976802,0.010433961294976802,0.011509404240291269,0.023812073182033197,0.021379100754011456,1.005380865322805,0.02394020274088249
7,2015-12-12,Jordan Weal,away,Los Angeles Kings,Buffalo Sabres,C,8.4833333333333,0,0,0,0.0,0,0,0,1,3,0,0,0.04,0.18,20152016,0.32646666666666563,0.32646666666666563,0.32646666666666563,0.32646666666666563,-0.32646666666666563,0.32646666666666563,-0.28646666666666565,0.14646666666666563,0.0,-0.02,-0.579041666666666,0.6429112499999989,0.04386958333333291,1992-04-15,23.673972602739727,8,0.010420823229795368,0.01247269425901309,0.01247269425901309,0.014246009105998504,0.03840159418192221,0.0367014541617631,1.0053301057509998,0.038606278739918835
8,2015-12-17,Jordan Weal,away,Los Angeles Kings,Montreal Canadiens,C,7.4333333333333,0,0,0,0.1,1,0,0,0,2,1,0,0.11,0.21,20152016,0.2928666666666656,0.2928666666666656,0.2928666666666656,0.2928666666666656,0.7071333333333344,0.2928666666666656,-0.18286666666666562,0.08286666666666562,0.1,-0.02,0.11070833333333407,0.5560012499999989,0.746709583333333,1992-04-15,23.687671232876713,9,0.012481402558562225,0.055330326363580415,0.055330326363580415,0.05892112235443748,0.05307937555029736,0.05207330706331807,1.0050801340159796,0.05334902589157738
9,2016-01-25,Jordan Weal,home,Philadelphia Flyers,Boston Bruins,C,9.85,0,0,0,0.18,0,0,0,0,0,0,0,0.33,0.27,20152016,0.3702,0.3702,0.3702,0.3702,-0.3702,0.3702,-0.04019999999999996,0.10019999999999996,0.09,0.0,-0.425125,0.5366512499999999,0.2015262499999999,1992-04-15,23.794520547945204,10,0.05547270485885505,0.06352537429356693,0.06352537429356693,0.06690547150982079,0.06811315784375405,0.06764942609414948,1.0033462775015685,0.06834108337140739
