Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
2013-01-19,Vladimir Tarasenko,home,St Louis Blues,Detroit Red Wings,R,13.866666666667,2,0,0,0.53,0,0,1,0,0,1,0,0.61,0.09,20122013,0.4987333333333439,0.4987333333333439,0.4987333333333439,0.4987333333333439,0.5012666666666561,0.4987333333333439,0.111266666666656,0.4087333333333439,1.765,0.15,0.29454166666666,0.9800212500000112,3.1895629166666715,1991-12-13,21.117808219178084,1,0.0,0.2998162565848209,0.2998162565848209,0.3184167372168406,0.219799148331864,0.416452276971634,1.2225900847296651,0.2687242593825619
2013-01-21,Vladimir Tarasenko,away,St Louis Blues,Nashville Predators,R,14.9,1,2,0,0.2,0,0,1,0,0,2,1,0.48,0.33,20122013,0.5318,0.5318,0.5318,0.5318,1.4682,-0.4681999999999999,-0.0518,0.2018,2.25,0.15,0.8176249999999999,0.1698612499999999,3.38748625,1991-12-13,21.12328767123288,2,0.301067005314825,0.5677294922852298,0.5677294922852298,0.5771674848329512,0.2284853531114335,0.4183286058406555,1.2215341927471832,0.27910267136753
2013-01-22,Vladimir Tarasenko,away,St Louis Blues,Chicago Blackhawks,R,15.55,0,0,0,0.33,0,1,0,0,0,1,0,0.55,0.7,20122013,0.5526000000000001,0.5526000000000001,0.5526000000000001,0.5526000000000001,0.4473999999999999,0.5526000000000001,-0.0026,-0.1473999999999998,0.165,-0.15,0.223375,0.0005912500000001,0.2389662500000001,1991-12-13,21.126027397260277,3,0.5682007776307838,0.5411987768496581,0.5411987768496581,0.575505441579315,0.2371042211703259,0.4202821307715189,1.2210078445154804,0.2895061140167013
2013-01-24,Vladimir Tarasenko,home,St Louis Blues,Nashville Predators,R,14.883333333333,1,0,0,0.28,0,1,1,0,0,1,0,0.5,0.34,20122013,0.531266666666656,0.531266666666656,0.531266666666656,0.531266666666656,0.468733333333344,0.531266666666656,-0.031266666666656,0.1912666666666559,0.89,0.0,0.2054583333333398,0.5897912499999886,1.6852495833333283,1991-12-13,21.13150684931507,4,0.5419288591279473,0.6276200816820537,0.6276200816820537,0.6664452792198482,0.2456549187488004,0.4223226705093661,1.219958331338316,0.2996887647618362
2013-01-26,Vladimir Tarasenko,away,St Louis Blues,Dallas Stars,R,15.7,0,1,0,0.03,0,1,0,0,0,1,1,0.44,0.59,20122013,0.5574,0.5574,0.5574,0.5574,0.4426,-0.4426,-0.1174,-0.0325999999999999,0.715,-0.15,0.151625,-0.2447787499999999,0.47184625,1991-12-13,21.136986301369863,5,0.6267194015585424,0.6165430408278368,0.6165430408278368,0.6493652230336142,0.2541369392959564,0.4244588789717636,1.2189130463246756,0.3097708308608633
2013-01-27,Vladimir Tarasenko,home,St Louis Blues,Minnesota Wild,R,13.766666666667,0,1,0,0.7,0,0,0,0,0,1,0,1.04,0.48,20122013,0.495533333333344,0.495533333333344,0.495533333333344,0.495533333333344,0.504466666666656,0.495533333333344,0.544466666666656,0.015533333333344,1.0499999999999998,0.0,0.56529166666666,0.3136012500000114,1.928892916666671,1991-12-13,21.13972602739726,6,0.6159886798738584,0.7048269492034772,0.7048269492034772,0.7520647916478999,0.2625500839384931,0.4266982821733422,1.2183919833268886,0.3198889174924617
2013-01-31,Vladimir Tarasenko,away,St Louis Blues,Columbus Blue Jackets,R,17.45,1,0,0,0.32,0,1,0,0,0,1,0,0.53,0.56,20122013,0.6134000000000001,0.6134000000000001,0.6134000000000001,0.6134000000000001,0.3865999999999999,0.6134000000000001,-0.0834,0.0534,0.91,-0.15,0.172875,0.3035712499999999,1.23644625,1991-12-13,21.15068493150685,7,0.7012136015382644,0.7388083273835385,0.7388083273835385,0.8580134109622891,0.2708944398198377,0.4290473252181649,1.2163182053178236,0.3294938388722421
2013-02-01,Vladimir Tarasenko,away,St Louis Blues,Detroit Red Wings,R,13.95,0,1,0,0.21,0,0,0,0,0,1,0,0.69,0.05,20122013,0.5014,0.5014,0.5014,0.5014,0.4986,0.5014,0.1886,0.4513999999999999,0.8049999999999999,0.0,0.3428749999999999,1.05087125,2.19874625,1991-12-13,21.153424657534245,8,0.7340741339396676,0.8278278636395231,0.8278278636395231,0.8646496837624258,0.2791703570895184,0.4315114268801292,1.2158023673716964,0.3394159810494384
2013-02-05,Vladimir Tarasenko,home,St Louis Blues,Nashville Predators,R,14.5,0,0,0,0.31,0,0,1,0,0,0,1,0.55,0.18,20122013,0.519,0.519,0.519,0.519,-0.519,-0.481,0.031,0.339,0.155,0.15,-0.380625,0.41118125,0.33555625,1991-12-13,21.164383561643834,9,0.8189484566724499,0.7990938187735903,0.7990938187735903,0.8600263506082427,0.287378425200032,0.4340950395902965,1.2137493707509888,0.3488053827539489
2013-02-07,Vladimir Tarasenko,home,St Louis Blues,Detroit Red Wings,R,14.666666666667,0,0,0,0.06,0,0,1,0,0,0,2,0.25,0.62,20122013,0.5243333333333441,0.5243333333333441,0.5243333333333441,0.5243333333333441,-0.5243333333333441,-1.475666666666656,-0.2743333333333441,-0.0956666666666559,0.03,0.15,-0.5714583333333401,-0.7686187499999885,-1.1600770833333285,1991-12-13,21.16986301369863,10,0.7922795863761092,0.6892720190513888,0.6892720190513888,0.7299017319225342,0.2955194490545402,0.436801712943823,1.2127290526695078,0.3583850214973274
2013-02-09,Vladimir Tarasenko,home,St Louis Blues,Anaheim Ducks,R,14.7,0,0,0,0.02,0,0,0,0,0,0,2,0.74,0.47,20122013,0.5254,0.5254,0.5254,0.5254,-0.5254,-1.4746,0.2146,0.0554,0.01,0.0,-0.265875,-0.51247875,-0.76835375,1991-12-13,21.175342465753424,11,0.6898294557085076,0.6105778220929095,0.6105778220929095,0.6157580942037287,0.3035944254449845,0.4396341591204853,1.211712829877723,0.3678692603910437
2013-02-11,Vladimir Tarasenko,home,St Louis Blues,Los Angeles Kings,R,11.916666666667,0,0,0,0.21,0,0,0,0,0,0,2,0.14,0.35,20122013,0.436333333333344,0.436333333333344,0.436333333333344,0.436333333333344,-0.436333333333344,-1.563666666666656,-0.296333333333344,0.086333333333344,0.105,0.0,-0.58520833333334,-0.4036687499999886,-0.8838770833333286,1991-12-13,21.18082191780822,12,0.616862107224519,0.5326656333109913,0.5326656333109913,0.5389769498221835,0.3116045201273574,0.4425943188760907,1.2107006838774783,0.377259805617505
2013-02-13,Vladimir Tarasenko,away,St Louis Blues,Detroit Red Wings,R,12.15,1,0,0,0.1,0,0,0,0,0,0,1,0.16,0.55,20122013,0.4438,0.4438,0.4438,0.4438,-0.4438,-0.5562,-0.2838,-0.1062,0.8,0.0,-0.5773750000000001,-0.2981887500000001,-0.0755637500000001,1991-12-13,21.186301369863013,13,0.5450835866495017,0.501970876492885,0.501970876492885,0.5155722151520036,0.3195510457991548,0.4456834270037001,1.2096925962887537,0.386558534239566
2013-02-15,Vladimir Tarasenko,away,St Louis Blues,Calgary Flames,R,12.3,0,0,0,0.04,0,0,0,0,0,0,0,0.24,0.42,20122013,0.4486,0.4486,0.4486,0.4486,-0.4486,0.4486,-0.2086,0.0286,0.02,0.0,-0.530375,0.36544125,-0.14493375,1991-12-13,21.19178082191781,14,0.5166503826846118,0.4702990136858908,0.4702990136858908,0.470126150827398,0.3274354411732643,0.4489020763814844,1.208688548848655,0.395767468233332
2013-02-17,Vladimir Tarasenko,away,St Louis Blues,Vancouver Canucks,R,14.583333333333,0,1,0,0.11,0,0,1,0,0,1,0,0.69,0.98,20122013,0.5216666666666561,0.5216666666666561,0.5216666666666561,0.5216666666666561,0.4783333333333439,0.5216666666666561,0.1683333333333438,-0.4583333333333439,0.755,0.15,0.33020833333334,-0.5084687500000112,0.7267395833333289,1991-12-13,21.197260273972603,15,0.4875634922537985,0.4825041457039156,0.4825041457039156,0.4837878644341825,0.3352592512822038,0.4522502799173751,1.2076885234105863,0.4048887501407435
2013-02-19,Vladimir Tarasenko,home,St Louis Blues,San Jose Sharks,R,12.75,0,0,0,0.21,0,0,0,0,0,0,0,0.25,0.23,20122013,0.463,0.463,0.463,0.463,-0.463,0.463,-0.213,0.233,0.105,0.0,-0.5331250000000001,0.70383125,0.2757062499999999,1991-12-13,21.2027397260274,16,0.4976730378407477,0.4729180526387054,0.4729180526387054,0.4774358931149415,0.3430241090960185,0.4557275298696391,1.2066925019432626,0.4139246204319333
2013-02-20,Vladimir Tarasenko,away,St Louis Blues,Colorado Avalanche,R,10.683333333333,0,0,0,0.06,1,0,0,0,0,0,0,0.16,0.12,20122013,0.396866666666656,0.396866666666656,0.396866666666656,0.396866666666656,-0.396866666666656,0.396866666666656,-0.2368666666666559,0.276866666666656,0.08,0.0,-0.54804166666666,0.8201512499999886,0.3521095833333286,1991-12-13,21.2054794520548,17,0.4886383577645674,0.4674543323169245,0.4674543323169245,0.4732690529404946,0.3507317184954033,0.4593328541680199,1.2061959870951615,0.4230511913961454
2013-03-16,Vladimir Tarasenko,home,St Louis Blues,Anaheim Ducks,R,13.05,0,1,0,0.31,0,0,0,0,0,0,0,0.5,0.1,20122013,0.4726,0.4726,0.4726,0.4726,-0.4726,0.4726,0.0273999999999999,0.3726,0.855,0.0,-0.382875,0.93509125,1.40721625,1991-12-13,21.27123287671233,18,0.483288790411116,0.5089884094089356,0.5089884094089356,0.5195735730820258,0.3583838386078344,0.4630648694835805,1.1945728928791262,0.4281156188468866
2013-03-19,Vladimir Tarasenko,away,St Louis Blues,Vancouver Canucks,R,12.866666666667,0,1,0,0.0,1,0,0,0,0,1,0,0.39,0.18,20122013,0.466733333333344,0.466733333333344,0.466733333333344,0.466733333333344,0.533266666666656,0.466733333333344,-0.0767333333333439,0.286733333333344,0.75,0.0,0.17704166666666,0.7928212500000114,1.7198629166666717,1991-12-13,21.27945205479452,19,0.5196942603556358,0.5613642550569518,0.5613642550569518,0.5551530252223208,0.3659822694877223,0.4669218308986076,1.1931587877144705,0.4366749609869613
2013-03-23,Vladimir Tarasenko,away,St Louis Blues,Edmonton Oilers,R,12.9,0,0,0,0.44,0,0,0,0,0,0,0,0.53,0.11,20122013,0.4678,0.4678,0.4678,0.4678,-0.4678,0.4678,0.0622,0.3578,0.22,0.0,-0.361125,0.91296125,0.7718362499999999,1991-12-13,21.29041095890411,20,0.5654430076091632,0.5702865158297133,0.5702865158297133,0.5948379569491388,0.3735288391009211,0.470901678112864,1.1912864183010077,0.4449798328646697
2013-03-24,Vladimir Tarasenko,away,St Louis Blues,Calgary Flames,R,11.683333333333,0,0,0,0.16,0,0,0,0,0,0,0,0.44,0.04,20122013,0.428866666666656,0.428866666666656,0.428866666666656,0.428866666666656,-0.428866666666656,0.428866666666656,0.0111333333333439,0.388866666666656,0.08,0.0,-0.39304166666666,0.9903512499999886,0.6773095833333285,1991-12-13,21.293150684931508,21,0.5730774750207025,0.5747386481861678,0.5747386481861678,0.5838110989244647,0.3810253915584677,0.4750020781911024,1.1908206524074574,0.4537329053594614
2013-03-26,Vladimir Tarasenko,home,St Louis Blues,Edmonton Oilers,R,14.083333333333,0,0,0,0.45,0,0,0,0,0,0,1,0.83,0.25,20122013,0.505666666666656,0.505666666666656,0.505666666666656,0.505666666666656,-0.505666666666656,-0.4943333333333439,0.3243333333333439,0.255666666666656,0.225,0.0,-0.19729166666666,0.2779312499999886,0.3056395833333286,1991-12-13,21.2986301369863,22,0.576802331528302,0.5637400905995517,0.5637400905995517,0.5874473057487369,0.3884737765333699,0.4792204649111026,1.1898918982390585,0.4622417993753873
2013-03-28,Vladimir Tarasenko,home,St Louis Blues,Los Angeles Kings,R,13.383333333333,2,0,0,0.69,0,0,1,1,0,1,0,0.47,0.53,20122013,0.483266666666656,0.483266666666656,0.483266666666656,0.483266666666656,0.5167333333333439,0.483266666666656,-0.013266666666656,-0.046733333333344,1.845,0.16,0.2167083333333399,0.2154912499999886,2.437199583333329,1991-12-13,21.304109589041097,23,0.5674118176497225,0.6390562267850985,0.6390562267850985,0.6028778995775106,0.3958758397868736,0.483554074813474,1.1889668341958637,0.4706832439660279
2013-04-01,Vladimir Tarasenko,away,St Louis Blues,Minnesota Wild,R,10.366666666667,0,0,0,0.07,0,0,0,0,0,0,0,0.08,0.23,20122013,0.386733333333344,0.386733333333344,0.386733333333344,0.386733333333344,-0.386733333333344,0.386733333333344,-0.3067333333333439,0.1567333333333439,0.035,0.0,-0.5917083333333399,0.6223212500000114,0.0656129166666714,1991-12-13,21.315068493150687,24,0.6302275625711226,0.6163571078071804,0.6163571078071804,0.5987760630885858,0.4032343449693952,0.4879956498634579,1.187127712771462,0.4786906656544167
