Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
2007-10-06,Noah Welch,home,Florida Panthers,New Jersey Devils,D,7.5333333333333,0,0,0,0.01,1,0,0,0,0,0,0,0.28,0.09,20072008,0.2960666666666656,0.2960666666666656,0.2960666666666656,0.2960666666666656,-0.2960666666666656,0.2960666666666656,-0.0160666666666656,0.2060666666666656,0.055,0.0,-0.5980666666666656,1.268595833333332,0.7255291666666664,1982-08-26,25.12876712328767,30,0.0,0.7159850918812867,0.7159850918812867,0.9114182358702264,0.616459636433138,0.733573217063679,1,0.616459636433138
2007-10-11,Noah Welch,home,Florida Panthers,New Jersey Devils,D,10.166666666667,0,0,0,0.0,1,0,0,0,0,1,0,0.18,0.37,20072008,0.380333333333344,0.380333333333344,0.380333333333344,0.380333333333344,0.6196666666666559,0.380333333333344,-0.200333333333344,0.010333333333344,0.05,0.0,-0.442333333333344,0.7457291666666821,0.353395833333338,1982-08-26,25.14246575342466,31,0.7255291666666664,0.5357977257750919,0.5357977257750919,0.6428842980580473,0.5825947807031518,0.678600913697021,1,0.5825947807031518
2007-10-13,Noah Welch,home,Florida Panthers,Tampa Bay Lightning,D,6.0333333333333,0,0,0,0.0,0,1,0,0,0,1,1,0.52,0.16,20072008,0.2480666666666656,0.2480666666666656,0.2480666666666656,0.2480666666666656,0.7519333333333345,-0.7519333333333345,0.2719333333333344,0.0880666666666656,0.0,-0.15,0.2339333333333345,0.4635958333333319,0.5475291666666664,1982-08-26,25.14794520547945,32,0.5385747081774783,0.5396975548453299,0.5396975548453299,0.5787036119500808,0.5350927496377752,0.6137635188441722,1,0.5350927496377752
2007-10-16,Noah Welch,away,Florida Panthers,Montreal Canadiens,D,8.5333333333333,0,0,0,0.02,0,1,1,0,0,0,0,0.15,0.06,20072008,0.3280666666666655,0.3280666666666655,0.3280666666666655,0.3280666666666655,-0.3280666666666655,0.3280666666666655,-0.1780666666666655,0.2680666666666655,0.01,0.0,-0.8380666666666655,1.3835958333333318,0.5555291666666663,1982-08-26,25.156164383561645,33,0.5415766194738094,0.5436563999109909,0.5436563999109909,0.6562570379665227,0.4628158337923139,0.5246320295260027,1,0.4628158337923139
2008-10-11,Noah Welch,home,Florida Panthers,Atlanta Thrashers,D,3.45,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.09,20082009,0.1654,0.1654,0.1654,0.1654,-0.1654,0.1654,-0.1654,0.0754,0.0,0.0,-0.9154,1.0807625,0.1653625,1982-08-26,26.145205479452056,34,0.5450947583953454,0.4677380050754696,0.4677380050754696,0.4834655203770045,0.3943104137864437,0.4424009077751538,1,0.3943104137864437
2008-10-16,Noah Welch,home,Florida Panthers,Minnesota Wild,D,8.65,0,0,0,0.03,0,0,0,0,0,0,2,0.04,0.45,20082009,0.3318,0.3318,0.3318,0.3318,-0.3318,-1.6682,-0.2918,-0.1182,0.015,0.0,-1.0178,-0.6580374999999998,-1.6608375,1982-08-26,26.15890410958904,35,0.4181451445112817,0.1104660736387178,0.1104660736387178,0.1324314621902235,0.3328923060753928,0.3738745135967967,1,0.3328923060753928
2008-10-18,Noah Welch,home,Florida Panthers,New York Islanders,D,4.616666667,0,0,0,0.03,0,0,0,0,0,0,0,0.3,0.2,20082009,0.2027333333439999,0.2027333333439999,0.2027333333439999,0.2027333333439999,-0.2027333333439999,0.2027333333439999,0.097266666656,0.0027333333439999,0.015,0.0,-0.472733333344,0.881429166682,0.423695833338,1982-08-26,26.164383561643834,36,-0.1064800804104374,0.1557168160862149,0.1557168160862149,0.1940994404170062,0.2707484905681768,0.3100411419853979,1,0.2707484905681768
2008-10-20,Noah Welch,away,Florida Panthers,Montreal Canadiens,D,4.783333333,0,0,0,0.0,1,0,0,0,0,0,0,0.18,0.25,20082009,0.208066666656,0.208066666656,0.208066666656,0.208066666656,-0.208066666656,0.208066666656,-0.0280666666559999,-0.041933333344,0.05,0.0,-0.670066666656,0.774095833318,0.154029166662,1982-08-26,26.16986301369863,37,0.0006759939373272,0.1555024802793012,0.1555024802793012,0.1710146835385279,0.2130819554218677,0.2430030143682444,1,0.2130819554218677
2008-10-22,Noah Welch,away,Florida Panthers,Ottawa Senators,D,3.633333333,0,0,0,0.0,0,1,0,0,0,0,0,0.01,0.0,20082009,0.171266666656,0.171266666656,0.171266666656,0.171266666656,-0.171266666656,0.171266666656,-0.1612666666559999,0.171266666656,0.0,-0.15,-0.905266666656,1.296195833318,0.2409291666619999,1982-08-26,26.175342465753424,38,0.026541586561561,0.1651973822011338,0.1651973822011338,0.2053153369019535,0.1614932774342201,0.1689795797858748,1,0.1614932774342201
2008-10-24,Noah Welch,home,Florida Panthers,San Jose Sharks,D,7.283333333,0,0,0,0.0,0,1,0,0,0,0,0,0.1,0.45,20082009,0.288066666656,0.288066666656,0.288066666656,0.288066666656,-0.288066666656,0.288066666656,-0.188066666656,-0.161933333344,0.0,-0.15,-0.878066666656,0.429095833318,-0.5989708333379998,1982-08-26,26.18082191780822,39,0.0575840861202742,0.0866882511552639,0.0866882511552639,0.0929661394651863,0.1260238080326594,0.1106741100242176,1,0.1260238080326594
