Date,Player,Venue,Team,Opposition,Position,TOI,Goals,First Assists,Second Assists,ixG,Shots Blocked,Total Penalties,Penalties Drawn,Faceoffs Won,Faceoffs Lost,GF,GA,xGF,xGA,Season,exGF,exGA,eGF,eGA,GFAA,GAAA,xGFAA,xGAAA,Production,Misc,Offense,Defense,Score,dob,Age,Career Game,Projection,Kalman,XGB,adjXGB,XGB_Lowess,adjXGB_Lowess,multiplier,Potential
2014-10-09,Marko Dano,away,Columbus Blue Jackets,Buffalo Sabres,C,14.55,0,0,0,0.16,0,0,0,0,0,0,0,0.61,0.21,20142015,0.5206000000000001,0.5206000000000001,0.5206000000000001,0.5206000000000001,-0.5206000000000001,0.5206000000000001,0.0893999999999999,0.3106000000000001,0.08,0.0,-0.344125,0.7993912500000001,0.53526625,1994-11-30,19.87123287671233,1,0.0,0.0503145815097793,0.0503145815097793,0.0594775712068513,0.1444153468074698,0.2021181718900059,1.6353251636248751,0.2361660506478687
2014-10-11,Marko Dano,home,Columbus Blue Jackets,New York Rangers,C,12.133333333333,1,0,1,0.87,0,0,1,0,1,2,0,0.44,0.13,20142015,0.443266666666656,0.443266666666656,0.443266666666656,0.443266666666656,1.556733333333344,0.443266666666656,-0.003266666666656,0.313266666666656,1.735,0.1399999999999999,0.8479583333333399,0.8527412499999887,3.5756995833333285,1994-11-30,19.876712328767123,2,0.0505244797309128,0.3562077970873803,0.3562077970873803,0.4472886463720982,0.1552084268572214,0.212222017953725,1.6323361763809292,0.253352330038216
2014-10-14,Marko Dano,home,Columbus Blue Jackets,Dallas Stars,C,9.2166666666667,0,0,0,0.0,1,0,1,0,0,0,0,0.04,0.34,20142015,0.3499333333333344,0.3499333333333344,0.3499333333333344,0.3499333333333344,-0.3499333333333344,0.3499333333333344,-0.3099333333333344,0.0099333333333344,0.05,0.15,-0.5937083333333341,0.3959912500000011,0.002282916666667,1994-11-30,19.88493150684932,3,0.3556331668029019,0.3276465740542281,0.3276465740542281,0.3912025150307613,0.1667806875844812,0.2228742086091036,1.627883047099718,0.2714994539024115
2014-10-26,Marko Dano,away,Columbus Blue Jackets,Los Angeles Kings,C,15.433333333333,0,0,0,0.0,0,0,0,0,0,1,1,0.28,0.32,20142015,0.5488666666666561,0.5488666666666561,0.5488666666666561,0.5488666666666561,0.4511333333333439,-0.4511333333333439,-0.268866666666656,0.228866666666656,0.0,0.0,0.0569583333333399,0.2051012499999885,0.2620595833333285,1994-11-30,19.91780821917808,4,0.3273376875091159,0.3226921495776161,0.3226921495776161,0.3927885000598378,0.1792328881365489,0.2340803242796744,1.6104271038808669,0.2886415009619458
2014-10-28,Marko Dano,home,Columbus Blue Jackets,Ottawa Senators,C,11.066666666667,0,0,0,0.18,0,0,0,0,0,0,0,0.42,0.55,20142015,0.409133333333344,0.409133333333344,0.409133333333344,0.409133333333344,-0.409133333333344,0.409133333333344,0.0108666666666559,-0.140866666666656,0.09,0.0,-0.39320833333334,0.1022612500000113,-0.2009470833333287,1994-11-30,19.92328767123288,5,0.3223942915928576,0.2854562858051671,0.2854562858051671,0.3435493560796183,0.1925609244679328,0.2458012490880417,1.6075720859478688,0.3095555670189647
2014-10-31,Marko Dano,home,Columbus Blue Jackets,Toronto Maple Leafs,C,14.6,0,0,0,0.18,2,0,0,0,0,0,1,0.11,0.34,20142015,0.5222,0.5222,0.5222,0.5222,-0.5222,-0.4778,-0.4122,0.1821999999999999,0.19,0.0,-0.657625,0.1426012499999999,-0.32502375,1994-11-30,19.931506849315067,6,0.2854215880477689,0.2443883019249295,0.2443883019249295,0.291788215726958,0.2066326235111378,0.2578909993246708,1.6033180449158422,0.3312978139437088
2014-11-01,Marko Dano,away,Columbus Blue Jackets,New Jersey Devils,C,8.2,0,0,0,0.12,1,0,0,0,0,0,0,0.14,0.37,20142015,0.3173999999999999,0.3173999999999999,0.3173999999999999,0.3173999999999999,-0.3173999999999999,0.3173999999999999,-0.1773999999999999,-0.0526,0.11,0.0,-0.510875,0.3102212499999999,-0.09065375,1994-11-30,19.934246575342467,7,0.2449249877948631,0.222972242245331,0.222972242245331,0.2606737704815944,0.2209931333461042,0.2698062993403461,1.6019075716510376,0.3540105735900117
2014-11-04,Marko Dano,home,Columbus Blue Jackets,Carolina Hurricanes,C,8.4166666666667,0,0,0,0.0,0,0,0,0,0,0,1,0.08,0.74,20142015,0.3243333333333344,0.3243333333333344,0.3243333333333344,0.3243333333333344,-0.3243333333333344,-0.6756666666666655,-0.2443333333333344,-0.4156666666666656,0.0,0.0,-0.552708333333334,-0.7488687499999988,-1.3015770833333329,1994-11-30,19.942465753424656,8,0.2240104624291858,0.1300130335968136,0.1300130335968136,0.1578747154632359,0.2354882815816164,0.2813854350314235,1.5976985798981749,0.37623929306561
2015-02-17,Marko Dano,away,Columbus Blue Jackets,Philadelphia Flyers,C,11.866666666667,0,0,0,0.28,1,0,0,0,1,0,0,0.33,0.33,20142015,0.4347333333333439,0.4347333333333439,0.4347333333333439,0.4347333333333439,-0.4347333333333439,0.4347333333333439,-0.1047333333333439,0.1047333333333439,0.19,-0.01,-0.4654583333333399,0.5036212500000113,0.2181629166666713,1994-11-30,20.23013698630137,9,0.1340246226300537,0.1351583692710148,0.1351583692710148,0.2295324813374447,0.2502540110620648,0.292861636446381,1.4690834012756322,0.3676440137539278
2015-02-19,Marko Dano,away,Columbus Blue Jackets,Pittsburgh Penguins,C,12.333333333333,0,0,0,0.0,2,0,0,0,0,0,0,0.79,0.38,20142015,0.449666666666656,0.449666666666656,0.449666666666656,0.449666666666656,-0.449666666666656,0.449666666666656,0.340333333333344,0.069666666666656,0.1,0.0,-0.1872916666666599,0.4345812499999886,0.3472895833333286,1994-11-30,20.235616438356164,10,0.1396810044176252,0.1470494358852266,0.1470494358852266,0.1498706472466818,0.2654766419225236,0.3045627801900522,1.4669447084171994,0.3894395550766136
